Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15
0.0782848873201089,0.07676417475240661,0.07524346218470433,0.07372274961700206,0.07220203704929978,0.0706813244815975,0.07354372786480204,0.07640613124800659,0.07926853463121113,0.08213093801441566,0.0849933413976202,0.08723162222398166,0.08946990305034312,0.09170818387670458,0.09394646470306604,0.0961847455294275
0.0849814577989889,0.08328194237843715,0.08158242695788542,0.07988291153733368,0.07818339611678195,0.0764838806962302,0.07932470894420472,0.08216553719217924,0.08500636544015376,0.08784719368812828,0.0906880219361028,0.09310950223390363,0.09553098253170444,0.09795246282950526,0.10037394312730609,0.1027954234251069
0.0923417908119859,0.09058906157201818,0.08883633233205046,0.08708360309208274,0.08533087385211502,0.0835781446121473,0.08621932443081733,0.08886050424948734,0.09150168406815735,0.09414286388682738,0.0967840437054974,0.0989798806761996,0.10117571764690181,0.103371554617604,0.1055673915883062,0.1077632285590084
0.0964555382916501,0.09459272345137607,0.09272990861110202,0.09086709377082798,0.08900427893055393,0.0871414640902799,0.0896308792761431,0.0921202944620063,0.0946097096478695,0.0970991248337327,0.0995885400195959,0.1015243715080032,0.1034602029964105,0.1053960344848178,0.1073318659732251,0.1092676974616324
0.0965791097936517,0.09453488797838644,0.09249066616312118,0.09044644434785591,0.08840222253259065,0.0863580007173254,0.08875127691368896,0.09114455311005253,0.09353782930641608,0.09593110550277964,0.0983243816991432,0.10019398870736605,0.10206359571558889,0.10393320272381172,0.10580280973203457,0.1076724167402574
0.0946568552927829,0.09252459262762613,0.09039232996246938,0.08826006729731262,0.08612780463215586,0.0839955419669991,0.08629015228003709,0.08858476259307506,0.09087937290611305,0.09317398321915102,0.095468593532189,0.09728906509927805,0.09910953666636708,0.10093000823345612,0.10275047980054516,0.1045709513676342
0.0916226302264817,0.08952976272465202,0.08743689522282234,0.08534402772099266,0.08325116021916298,0.0811582927173333,0.0835185347015624,0.0858787766857915,0.0882390186700206,0.0905992606542497,0.0929595026384788,0.09485661773845204,0.09675373283842528,0.09865084793839851,0.10054796303837175,0.102445078138345
0.0896952536249102,0.08762902574065942,0.08556279785640863,0.08349656997215786,0.08143034208790707,0.0793641142036563,0.08177736911373472,0.08419062402381314,0.08660387893389156,0.08901713384396998,0.0914303887540484,0.09332960001951277,0.09522881128497712,0.09712802255044148,0.09902723381590585,0.1009264450813702
0.0876470845534811,0.08542346116402082,0.08319983777456054,0.08097621438510025,0.07875259099563997,0.0765289676061797,0.07874157548559986,0.08095418336502001,0.08316679124444018,0.08537939912386033,0.0875920070032805,0.0892291441873226,0.09086628137136471,0.09250341855540681,0.0941405557394489,0.095777692923491
0.0812223990693894,0.07882136106388198,0.07642032305837455,0.07401928505286715,0.07161824704735972,0.0692172090418523,0.07134000880539583,0.07346280856893934,0.07558560833248286,0.07770840809602639,0.0798312078595699,0.08146953658866771,0.0831078653177655,0.0847461940468633,0.0863845227759611,0.0880228515050589
0.073775702007083,0.07141806361710218,0.06906042522712136,0.06670278683714054,0.06434514844715972,0.0619875100571789,0.06412638231339539,0.06626525456961187,0.06840412682582835,0.07054299908204482,0.0726818713382613,0.07436921553263573,0.07605655972701014,0.07774390392138456,0.07943124811575898,0.0811185923101334
0.0673121100957701,0.06502957131256151,0.06274703252935293,0.060464493746144356,0.05818195496293578,0.0558994161797272,0.05807286187583138,0.06024630757193556,0.062419753268039745,0.06459319896414392,0.0667666446602481,0.06845083053128741,0.07013501640232671,0.071819202273366,0.0735033881444053,0.0751875740154446
0.0612307523709603,0.058951208582851654,0.05667166479474302,0.054392121006634375,0.05211257721852573,0.0498330334304171,0.052106839647206,0.0543806458639949,0.056654452080783804,0.0589282582975727,0.0612020645143616,0.06301767584268417,0.06483328717100673,0.06664889849932928,0.06846450982765184,0.0702801211559744
0.0565824831330985,0.05426093160707518,0.05193938008105186,0.04961782855502854,0.04729627702900522,0.0449747255029819,0.04712308284500742,0.04927144018703294,0.05141979752905846,0.053568154871083976,0.0557165122131095,0.05734009772388042,0.05896368323465134,0.06058726874542226,0.06221085425619318,0.0638344397669641
0.0492610214494391,0.04683301180630222,0.04440500216316534,0.041976992520028455,0.03954898287689158,0.0371209732337547,0.03917713155238398,0.04123328987101326,0.04328944818964254,0.045345606508271824,0.0474017648269011,0.048926629862160044,0.050451494897418986,0.05197635993267792,0.05350122496793686,0.0550260900031958
0.0401659427564311,0.037740397408538184,0.03531485206064526,0.032889306712752336,0.03046376136485942,0.0280382160169665,0.03016574681805078,0.03229327761913506,0.03442080842021934,0.03654833922130362,0.0386758700223879,0.04034517846667424,0.04201448691096058,0.04368379535524692,0.045353103799533265,0.0470224122438196
0.0329460566189823,0.030630138652645637,0.02831422068630898,0.02599830271997232,0.02368238475363566,0.021366466787299,0.023583379010000242,0.025800291232701483,0.028017203455402723,0.03023411567810396,0.0324510279008052,0.0342114510130386,0.035971874125272,0.0377322972375054,0.0394927203497388,0.0412531434619722
0.0275021643739137,0.02523408418401228,0.022966003994110862,0.02069792380420944,0.01842984361430802,0.0161617634244066,0.018429641782841982,0.020697520141277362,0.02296539849971274,0.02523327685814812,0.0275011552165835,0.029271106921169042,0.031041058625754583,0.03281101033034012,0.034580962034925666,0.0363509137395112
0.0223319521648193,0.020009280424449098,0.017686608684078897,0.015363936943708698,0.013041265203338499,0.0107185934629683,0.01295585147352082,0.01519310948407334,0.01743036749462586,0.01966762550517838,0.0219048835157309,0.0236236134341595,0.0253423433525881,0.0270610732710167,0.0287798031894453,0.0304985331078739
0.0161019837666742,0.01369954535800838,0.01129710694934256,0.00889466854067674,0.006492230132010919,0.0040897917233451,0.006218994079335942,0.00834819643532678,0.010477398791317621,0.01260660114730846,0.0147358035032993,0.0163390682041551,0.0179423329050109,0.019545597605866702,0.021148862306722502,0.0227521270075783
0.0080723158628472,0.005671554269119319,0.0032707926753914396,0.000870031081663559,-0.0015307305120643207,-0.0039314921057922,-0.0017649899865915379,0.0004015121326091213,0.002568014251809781,0.0047345163710104405,0.0069010184902111,0.008597557027658742,0.010294095565106383,0.01199063410255402,0.013687172640001664,0.0153837111774493
0.0013640871198532,-0.0009039123322282002,-0.0031719117843096003,-0.005439911236391001,-0.007707910688472401,-0.0099759101405538,-0.0076403813585243984,-0.005304852576494999,-0.0029693237944655986,-0.0006337950124361991,0.0017017337695932,0.0036035530927307014,0.005505372415868202,0.007407191739005701,0.009309011062143201,0.0112108303852807
-0.0020088955316879,-0.0041921297266696595,-0.00637536392165142,-0.008558598116633181,-0.01074183231161494,-0.0129250665065967,-0.010562898403284698,-0.0082007302999727,-0.005838562196660698,-0.0034763940933486993,-0.0011142259900367,0.0007415930221299218,0.0025974120342965434,0.004453231046463161,0.0063090500586297825,0.0081648690707964
-0.0055428710095526,-0.0077944979673077,-0.0100461249250628,-0.012297751882817901,-0.014549378840573,-0.0168010057983281,-0.014464551643803237,-0.012128097489278377,-0.00979164333475352,-0.007455189180228659,-0.0051187350257038,-0.0033034171118998786,-0.0014880991980959573,0.00032721871570796056,0.0021425366295118823,0.0039578545433158
-0.0100700571217231,-0.01237754037765906,-0.01468502363359502,-0.01699250688953098,-0.01929999014546694,-0.0216074734014029,-0.019317335326434197,-0.0170271972514655,-0.014737059176496798,-0.0124469211015281,-0.0101567830265594,-0.008372658171242598,-0.0065885333159257965,-0.004804408460608999,-0.0030202836052921978,-0.0012361587499754
-0.0152340500062848,-0.01752809389154202,-0.01982213777679924,-0.02211618166205646,-0.02441022554731368,-0.0267042694325709,-0.024437997440037336,-0.022171725447503777,-0.019905453454970218,-0.01763918146243666,-0.0153729094699031,-0.013611647875282518,-0.011850386280661936,-0.010089124686041359,-0.008327863091420779,-0.0065666014968002
-0.0204204054805217,-0.02262214601280446,-0.024823886545087222,-0.027025627077369982,-0.029227367609652742,-0.0314291081419355,-0.02897397128519254,-0.02651883442844958,-0.024063697571706618,-0.021608560714963657,-0.0191534238582207,-0.017137136310616058,-0.015120848763011415,-0.01310456121540678,-0.011088273667802137,-0.0090719861201975
-0.0219107235190065,-0.02400364370227372,-0.026096563885540942,-0.02818948406880816,-0.03028240425207538,-0.0323753244353426,-0.029860517771530176,-0.02734571110771776,-0.02483090444390534,-0.02231609778009292,-0.0198012911162805,-0.01777607675593478,-0.01575086239558906,-0.01372564803524334,-0.011700433674897618,-0.0096752193145519
-0.0227437296744383,-0.02489510181859052,-0.02704647396274274,-0.02919784610689496,-0.03134921825104718,-0.0335005903951994,-0.031073277733877015,-0.02864596507255464,-0.02621865241123226,-0.02379133974990988,-0.0213640270885875,-0.01948704363430802,-0.017610060180028538,-0.01573307672574906,-0.013856093271469578,-0.0119791098171901
-0.0258054757760106,-0.02804443035336698,-0.030283384930723363,-0.03252233950807974,-0.03476129408543612,-0.0370002486627925,-0.03459663153341096,-0.03219301440402942,-0.02978939727464788,-0.02738578014526634,-0.0249821630158848,-0.023077250309978536,-0.021172337604072274,-0.01926742489816602,-0.017362512192259757,-0.0154575994863535
-0.0289685314335841,-0.03116244379249334,-0.03335635615140258,-0.035550268510311823,-0.03774418086922106,-0.0399380932281303,-0.03752476406430668,-0.03511143490048306,-0.03269810573665944,-0.03028477657283582,-0.0278714474090122,-0.025935028370800178,-0.023998609332588156,-0.022062190294376137,-0.02012577125616412,-0.0181893522179521
-0.0312941229030805,-0.03338474904766282,-0.03547537519224514,-0.03756600133682746,-0.03965662748140979,-0.0417472536259921,-0.03921125327140152,-0.03667525291681094,-0.03413925256222036,-0.03160325220762978,-0.0290672518530392,-0.02699797194580918,-0.024928692038579156,-0.02285941213134914,-0.02079013222411912,-0.0187208523168891
-0.0313334833471046,-0.03334516773165316,-0.035356852116201716,-0.03736853650075028,-0.03938022088529884,-0.0413919052698474,-0.03874237169080024,-0.03609283811175308,-0.03344330453270592,-0.03079377095365876,-0.0281442373746116,-0.02597343561671002,-0.023802633858808438,-0.02163183210090686,-0.019461030343005278,-0.0172902285851037
-0.0297962832727183,-0.031846068368318436,-0.03389585346391858,-0.03594563855951872,-0.03799542365511886,-0.040045208750719,-0.037489366908033575,-0.03493352506534816,-0.03237768322266274,-0.029821841379977322,-0.0272659995372919,-0.0252602566154845,-0.023254513693677096,-0.0212487707718697,-0.019243027850062294,-0.0172372849282549
-0.030592657650752,-0.03275159252796196,-0.03491052740517192,-0.03706946228238188,-0.03922839715959184,-0.0413873320368018,-0.03890935003479745,-0.036431368032793114,-0.033953386030788776,-0.03147540402878444,-0.0289974220267801,-0.02705343029702348,-0.025109438567266856,-0.02316544683751024,-0.02122145510775362,-0.019277463377997
-0.0327213640477133,-0.03485713659598806,-0.03699290914426282,-0.03912868169253758,-0.04126445424081234,-0.0434002267890871,-0.04085098335340238,-0.03830173991771766,-0.035752496482032936,-0.03320325304634822,-0.0306540096106635,-0.02857115528908242,-0.026488300967501335,-0.02440544664592026,-0.022322592324339176,-0.0202397380027581
-0.032877885152262,-0.034896537677225496,-0.036915190202188995,-0.0389338427271525,-0.040952495252116,-0.0429711477770795,-0.04034540798481942,-0.03771966819255934,-0.03509392840029926,-0.032468188608039183,-0.0298424488157791,-0.02770023684669522,-0.025558024877611336,-0.02341581290852746,-0.02127360093944358,-0.0191313889703597
-0.0315776761943951,-0.03355029229105176,-0.03552290838770842,-0.037495524484365085,-0.03946814058102174,-0.0414407566776784,-0.03872591123694452,-0.03601106579621064,-0.03329622035547676,-0.03058137491474288,-0.027866529474009,-0.025647213170926237,-0.023427896867843474,-0.02120858056476072,-0.018989264261677956,-0.0167699479585952
-0.0291995273551037,-0.0312079710721121,-0.0332164147891205,-0.0352248585061289,-0.037233302223137296,-0.0392417459401457,-0.036571444530292,-0.0339011431204383,-0.0312308417105846,-0.0285605403007309,-0.0258902388908772,-0.02374914152182826,-0.021608044152779317,-0.019466946783730378,-0.01732584941468144,-0.0151847520456325
-0.0281023563995397,-0.03020513466155702,-0.032307912923574336,-0.03441069118559166,-0.036513469447608984,-0.0386162477096263,-0.03607876136864222,-0.033541275027658135,-0.03100378868667406,-0.02846630234568998,-0.0259288160047059,-0.023944494924864577,-0.021960173845023256,-0.01997585276518194,-0.017991531685340616,-0.0160072106054993
-0.0294087108359804,-0.03152414873725106,-0.03363958663852172,-0.03575502453979238,-0.03787046244106304,-0.0399859003423337,-0.03738510840180562,-0.03478431646127754,-0.03218352452074946,-0.02958273258022138,-0.0269819406396933,-0.02485711934381306,-0.022732298047932815,-0.02060747675205258,-0.018482655456172337,-0.0163578341602921
-0.0289416876311214,-0.030931682484892697,-0.032921677338663996,-0.0349116721924353,-0.0369016670462066,-0.0388916618999779,-0.03617451729979132,-0.033457372699604734,-0.03074022809941816,-0.02802308349923158,-0.025305938899045,-0.02305298622283436,-0.020800033546623718,-0.01854708087041308,-0.016294128194202437,-0.0140411755179918
-0.0261412029593977,-0.02807518625974196,-0.03000916956008622,-0.03194315286043048,-0.03387713616077474,-0.035811119461119,-0.033065421149893796,-0.0303197228386686,-0.027574024527443397,-0.0248283262162182,-0.022082627904993,-0.01985940103701292,-0.017636174169032837,-0.015412947301052759,-0.013189720433072677,-0.0109664935650926
-0.0235025549073562,-0.025507518376364398,-0.0275124818453726,-0.029517445314380802,-0.031522408783389,-0.0335273722523972,-0.030811162186825638,-0.02809495212125408,-0.025378742055682517,-0.022662531990110958,-0.0199463219245394,-0.017763260434985197,-0.015580198945430996,-0.013397137455876798,-0.011214075966322597,-0.0090310144767684
-0.0219076689371426,-0.0239886448288373,-0.026069620720532,-0.0281505966122267,-0.0302315725039214,-0.0323125483956161,-0.029689164486564536,-0.02706578057751298,-0.024442396668461416,-0.02181901275940986,-0.0191956288503583,-0.01710735365881106,-0.015019078467263816,-0.01293080327571658,-0.010842528084169337,-0.0087542528926221
-0.0218783296614617,-0.0239780180922437,-0.026077706523025698,-0.0281773949538077,-0.0302770833845897,-0.0323767718153717,-0.029784091045436056,-0.02719141027550042,-0.02459872950556478,-0.02200604873562914,-0.0194133679656935,-0.01733760604314218,-0.015261844120590857,-0.01318608219803954,-0.011110320275488217,-0.0090345583529369
-0.0219713858513266,-0.02398560411421184,-0.02599982237709708,-0.02801404063998232,-0.03002825890286756,-0.0320424771657528,-0.02927743830374962,-0.026512399441746437,-0.02374736057974326,-0.02098232171774008,-0.0182172828557369,-0.015902055478373638,-0.013586828101010376,-0.01127160072364712,-0.008956373346283858,-0.0066411459689206
-0.0186276964560221,-0.02055192811144262,-0.02247615976686314,-0.02440039142228366,-0.026324623077704182,-0.0282488547331247,-0.025461949443384597,-0.0226750441536445,-0.0198881388639044,-0.0171012335741643,-0.0143143282844242,-0.012043638442651838,-0.009772948600879476,-0.007502258759107119,-0.0052315689173347574,-0.0029608790755624
-0.015422946837436,-0.01742807539806458,-0.01943320395869316,-0.021438332519321743,-0.02344346107995032,-0.0254485896405789,-0.022732450057624438,-0.02001631047466998,-0.017300170891715518,-0.01458403130876106,-0.0118678917258066,-0.009710686447129278,-0.007553481168451956,-0.005396275889774638,-0.003239070611097317,-0.00108186533242
-0.0142179205926282,-0.01632129243613172,-0.01842466427963524,-0.020528036123138763,-0.02263140796664228,-0.0247347798101458,-0.022073914742422537,-0.019413049674699277,-0.01675218460697602,-0.01409131953925276,-0.0114304544715295,-0.009295151367020719,-0.007159848262511937,-0.005024545158003159,-0.0028892420534943775,-0.0007539389489856
-0.013847745819941,-0.01594888219231968,-0.01805001856469836,-0.02015115493707704,-0.02225229130945572,-0.0243534276818344,-0.021722506678322095,-0.019091585674809796,-0.016460664671297497,-0.013829743667785199,-0.0111988226642729,-0.009081851061222978,-0.006964879458173056,-0.004847907855123139,-0.002730936252073218,-0.0006139646490233
-0.0135591057608088,-0.01558951293927314,-0.01761992011773748,-0.019650327296201822,-0.02168073447466616,-0.0237111416531305,-0.020957461866189575,-0.018203782079248658,-0.015450102292307737,-0.012696422505366818,-0.0099427427184259,-0.007671899992575178,-0.005401057266724456,-0.003130214540873739,-0.0008593718150230172,0.0014114709108277
-0.0109726061176118,-0.01293292750623956,-0.01489324889486732,-0.01685357028349508,-0.01881389167212284,-0.0207742130607506,-0.017935034545568777,-0.015095856030386958,-0.012256677515205138,-0.009417499000023317,-0.0065783204848415,-0.0042427879705051776,-0.0019072554561688554,0.0004282770581674608,0.002763809572503784,0.0050993420868401
-0.0073507040975897,-0.009377226516825439,-0.01140374893606118,-0.013430271355296921,-0.01545679377453266,-0.0174833161937684,-0.014766656318546697,-0.012049996443324999,-0.0093333365681033,-0.0066166766928815995,-0.0039000168176599,-0.0017625127860263182,0.00037499124560726356,0.0025124952772408405,0.004649999308874422,0.006787503340508
-0.0066739762824035,-0.00882559077882162,-0.01097720527523974,-0.013128819771657859,-0.015280434268075979,-0.0174320487644941,-0.014770889785547296,-0.012109730806600497,-0.009448571827653698,-0.0067874128487068995,-0.0041262538697601,-0.0020037361080901778,0.00011878165357974424,0.0022412994152496615,0.004363817176919583,0.0064863349385895
-0.006911306248746,-0.00904877188075584,-0.01118623751276568,-0.01332370314477552,-0.01546116877678536,-0.0175986344087952,-0.014920175073782998,-0.012241715738770798,-0.009563256403758599,-0.006884797068746399,-0.0042063377337342,-0.0020287362937238783,0.00014886514628644366,0.0023264665862967613,0.004504068026307082,0.0066816694663174
-0.0062894552171997,-0.00834988537936282,-0.01041031554152594,-0.01247074570368906,-0.01453117586585218,-0.0165916060280153,-0.013846042163854778,-0.01110047829969426,-0.008354914435533739,-0.005609350571373219,-0.0028637867072127,-0.0006271597864738582,0.0016094671342649835,0.0038460940550038205,0.0060827209757426635,0.0083193478964815
-0.0044924013869085,-0.00651607741664288,-0.008539753446377259,-0.01056342947611164,-0.012587105505846019,-0.0146107815355804,-0.011772688283006897,-0.008934595030433399,-0.006096501777859899,-0.0032584085252863985,-0.0004203152727129,0.0019082131314775022,0.004236741535667905,0.006565269939858301,0.008893798344048704,0.0112223267482391
-0.0015269651205898,-0.0035901218256355998,-0.0056532785306814,-0.007716435235727201,-0.009779591940773,-0.0118427486458188,-0.009066317155738097,-0.0062898856656573975,-0.003513454175576698,-0.0007370226854959989,0.0020394088045847,0.004256680392664282,0.006473951980743863,0.008691223568823441,0.010908495156903024,0.0131257667449826
-0.0003077432755045,-0.00249514063750308,-0.004682537999501661,-0.006869935361500242,-0.009057332723498821,-0.0112447300854974,-0.008625289348561778,-0.006005848611626159,-0.0033864078746905397,-0.0007669671377549189,0.0018524735991807,0.0038834267046176417,0.005914379810054584,0.00794533291549152,0.009976286020928463,0.0120072391263654
-0.0020758926593753,-0.004295411877672661,-0.006514931095970021,-0.00873445031426738,-0.010953969532564741,-0.0131734887508621,-0.010476810119024557,-0.007780131487187018,-0.005083452855349479,-0.0023867742235119394,0.0003099044083256,0.002518875560438902,0.004727846712552204,0.0069368178646655,0.009145789016778804,0.0113547601688921
-0.0017665817296688,-0.0038641924768523,-0.0059618032240358,-0.0080594139712193,-0.0101570247184028,-0.0122546354655863,-0.009485233429765177,-0.006715831393944058,-0.003946429358122939,-0.0011770273223018195,0.0015923747135193,0.003863820883400082,0.006135267053280864,0.008406713223161642,0.010678159393042423,0.0129496055629232
4.501481276442121e-05,-0.002014654673240183,-0.004074324159244787,-0.006133993645249393,-0.008193663131253996,-0.0102533326172586,-0.007435725489173997,-0.004618118361089398,-0.001800511233004799,0.001017095895079801,0.0038347030231644,0.006112388971564482,0.008390074919964564,0.010667760868364642,0.012945446816764725,0.0152231327651648
0.0019972920287063,-0.0001303181405461801,-0.00225792830979866,-0.004385538479051141,-0.00651314864830362,-0.0086407588175561,-0.005856807917614757,-0.0030728570176734174,-0.0002889061177320778,0.002495044782209261,0.0052789956821506,0.007509967221890762,0.009740938761630924,0.011971910301371081,0.014202881841111244,0.0164338533808514
0.0028140566771064,0.0005954400782787199,-0.0016231765205489603,-0.003841793119376641,-0.006060409718204321,-0.008279026317032,-0.005614343362985238,-0.0029496604089384783,-0.00028497745489171854,0.0023797054991550395,0.0050443884532018,0.0071416244425665815,0.009238860431931364,0.01133609642129614,0.013433332410660921,0.0155305684000257
0.0014841327791312,-0.0007604869845757598,-0.0030051067482827197,-0.005249726511989681,-0.00749434627569664,-0.0097389660394036,-0.0070683054099628575,-0.004397644780522118,-0.0017269841510813792,0.0009436764783593617,0.0036143371078001,0.005754111849710922,0.007893886591621744,0.010033661333532562,0.012173436075443383,0.0143132108173542
0.0006229765593381,-0.00153537850516644,-0.00369373356967098,-0.00585208863417552,-0.00801044369868006,-0.0101687987631846,-0.007357703155970757,-0.004546607548756919,-0.00173551194154308,0.0010755836656707596,0.0038866792728846,0.006207961292482743,0.008529243312080884,0.01085052533167902,0.013171807351277164,0.0154930893708753
0.0024681212734369,0.00036848941005261995,-0.0017311424533316602,-0.003830774316715941,-0.00593040618010022,-0.0080300380434845,-0.0052063768598351184,-0.002382715676185739,0.00044094550746364043,0.0032646066911130207,0.0060882678747624,0.008362267552012642,0.010636267229262884,0.012910266906513122,0.015184266583763362,0.0174582662610136
0.0039369363218995,0.00175625057031042,-0.0004244351812786604,-0.0026051209328677412,-0.004785806684456821,-0.0069664924360459,-0.004192777439804857,-0.001419062443563818,0.0013546525526772213,0.004128367548918261,0.0069020825451593,0.009103426865541622,0.011304771185923945,0.013506115506306262,0.015707459826688586,0.0179088041470709
0.0038953497702882,0.0016310099326067602,-0.0006333299050746799,-0.0028976697427561212,-0.0051620095804375595,-0.007426349418119,-0.004715905779091558,-0.0020054621400641187,0.0007049814989633207,0.003415425137990761,0.0061258687770182,0.008281575953398002,0.010437283129777805,0.012592990306157601,0.014748697482537404,0.0169044046589172
0.0028071471755986,0.0005289937034129006,-0.001749159768772799,-0.0040273132409585,-0.006305466713144198,-0.0085836201853299,-0.005916772471001897,-0.0032499247566738975,-0.0005830770423458989,0.0020837706719821006,0.0047506183863101,0.006870005538820502,0.008989392691330905,0.011108779843841302,0.013228166996351704,0.0153475541488621
0.0013087155664335,-0.0009077152194385599,-0.0031241460053106195,-0.005340576791182681,-0.007557007577054739,-0.0097734383629268,-0.006971379790677497,-0.004169321218428198,-0.0013672626461788996,0.0014347959260704,0.0042368544983197,0.006544527716119222,0.008852200933918744,0.01115987415171826,0.013467547369517783,0.0157752205873173
0.0024790073954554,0.00034522135703485973,-0.0017885646813856804,-0.003922350719806221,-0.006056136758226761,-0.0081899227966473,-0.005322863860059177,-0.002455804923471058,0.00041125401311706104,0.003278312949705181,0.0061453718862933,0.008484032502619263,0.010822693118945226,0.013161353735271181,0.015500014351597147,0.0178386749679231
0.0043795322557245,0.00217950105577222,-2.053014418005976e-05,-0.002220561344132341,-0.0044205925440846195,-0.0066206237440369,-0.0038672818971938975,-0.0011139400503508978,0.001639401796492101,0.004392743643335101,0.0071460854901781,0.009298540009192682,0.011450994528207265,0.013603449047221841,0.015755903566236424,0.017908358085251
0.0034944667389105,0.0011839565485428395,-0.001126553641824821,-0.0034370638321924818,-0.005747574022560141,-0.0080580842129278,-0.005327116895215498,-0.002596149577503198,0.00013481774020910123,0.002865785057921401,0.0055967523756337,0.007780865104777202,0.009964977833920703,0.0121490905630642,0.014333203292207702,0.0165173160213512
0.0023439887984193,5.563130028461965e-05,-0.0022327261978500605,-0.004521083695984741,-0.006809441194119421,-0.0090977986922541,-0.006376060778134858,-0.0036543228640156192,-0.0009325849498963805,0.00178915296422286,0.0045108908783421,0.006698557763712662,0.008886224649083223,0.011073891534453782,0.013261558419824342,0.0154492253051949
0.00147282608307,-0.00075620652847226,-0.00298523914001452,-0.005214271751556782,-0.00744330436309904,-0.0096723369746413,-0.0068777722175658775,-0.004083207460490458,-0.0012886427034150393,0.0015059220536603798,0.0043004868107358,0.006560368851187482,0.008820250891639164,0.011080132932090841,0.013340014972542523,0.0155998970129942
